order_id,order_date,customer_name,city,state,segment,product_name,category,quantity,price,sales_amount,ship_date,delivery_date,delivery_status
217,2025-10-21,"Kimberly Simon",Luceroshire,Michigan,Wholesale,Jacket,Clothing,5,3136.00,15680.00,2025-10-23,2025-10-28,"In Transit"
217,2025-10-21,"Kimberly Simon",Luceroshire,Michigan,Wholesale,Desk,Furniture,4,2605.00,10420.00,2025-10-24,2025-10-30,"In Transit"
217,2025-10-21,"Kimberly Simon",Luceroshire,Michigan,Wholesale,Mouse,Electronics,1,29816.00,29816.00,2025-10-24,2025-10-30,"In Transit"
217,2025-10-21,"Kimberly Simon",Luceroshire,Michigan,Wholesale,Calculator,Office,4,2563.00,10252.00,2025-10-24,2025-10-30,"In Transit"
217,2025-10-21,"Kimberly Simon",Luceroshire,Michigan,Wholesale,"File Folder",Office,3,2621.00,7863.00,2025-10-24,2025-10-30,"In Transit"
217,2025-10-21,"Kimberly Simon",Luceroshire,Michigan,Wholesale,Laptop,Electronics,3,31776.00,95328.00,2025-10-24,2025-10-30,"In Transit"
217,2025-10-21,"Kimberly Simon",Luceroshire,Michigan,Wholesale,Jacket,Clothing,5,3136.00,15680.00,2025-10-24,2025-10-30,"In Transit"
218,2025-08-23,"Lisa Smith","Port Marie",Nebraska,Wholesale,Jeans,Clothing,3,2876.00,8628.00,2025-08-27,2025-08-30,"In Transit"
218,2025-08-23,"Lisa Smith","Port Marie",Nebraska,Wholesale,Table,Furniture,4,28270.00,113080.00,2025-08-27,2025-08-30,"In Transit"
218,2025-08-23,"Lisa Smith","Port Marie",Nebraska,Wholesale,T-Shirt,Clothing,4,605.00,2420.00,2025-08-27,2025-08-30,"In Transit"
218,2025-08-23,"Lisa Smith","Port Marie",Nebraska,Wholesale,Notebook,Office,1,572.00,572.00,2025-08-27,2025-08-30,"In Transit"
218,2025-08-23,"Lisa Smith","Port Marie",Nebraska,Wholesale,Bookshelf,Furniture,3,5963.00,17889.00,2025-08-27,2025-08-30,"In Transit"
218,2025-08-23,"Lisa Smith","Port Marie",Nebraska,Wholesale,Calculator,Office,3,1935.00,5805.00,2025-08-27,2025-08-30,"In Transit"
218,2025-08-23,"Lisa Smith","Port Marie",Nebraska,Wholesale,Jeans,Clothing,3,2876.00,8628.00,2025-08-27,2025-08-30,"In Transit"
218,2025-08-23,"Lisa Smith","Port Marie",Nebraska,Wholesale,Table,Furniture,4,28270.00,113080.00,2025-08-27,2025-08-30,"In Transit"
218,2025-08-23,"Lisa Smith","Port Marie",Nebraska,Wholesale,T-Shirt,Clothing,4,605.00,2420.00,2025-08-27,2025-08-30,"In Transit"
218,2025-08-23,"Lisa Smith","Port Marie",Nebraska,Wholesale,Notebook,Office,1,572.00,572.00,2025-08-27,2025-08-30,"In Transit"
218,2025-08-23,"Lisa Smith","Port Marie",Nebraska,Wholesale,Bookshelf,Furniture,3,5963.00,17889.00,2025-08-27,2025-08-30,"In Transit"
218,2025-08-23,"Lisa Smith","Port Marie",Nebraska,Wholesale,Calculator,Office,3,1935.00,5805.00,2025-08-27,2025-08-30,"In Transit"
219,2025-09-20,"Alicia Joseph",Martinezhaven,Pennsylvania,Retail,Notebook,Office,5,2605.00,13025.00,2025-09-21,2025-09-27,"In Transit"
219,2025-09-20,"Alicia Joseph",Martinezhaven,Pennsylvania,Retail,T-Shirt,Clothing,2,4013.00,8026.00,2025-09-21,2025-09-27,"In Transit"
219,2025-09-20,"Alicia Joseph",Martinezhaven,Pennsylvania,Retail,Jeans,Clothing,1,2876.00,2876.00,2025-09-21,2025-09-27,"In Transit"
219,2025-09-20,"Alicia Joseph",Martinezhaven,Pennsylvania,Retail,T-Shirt,Clothing,1,4519.00,4519.00,2025-09-21,2025-09-27,"In Transit"
219,2025-09-20,"Alicia Joseph",Martinezhaven,Pennsylvania,Retail,Calculator,Office,4,1893.00,7572.00,2025-09-21,2025-09-27,"In Transit"
219,2025-09-20,"Alicia Joseph",Martinezhaven,Pennsylvania,Retail,Calculator,Office,1,2563.00,2563.00,2025-09-21,2025-09-27,"In Transit"
219,2025-09-20,"Alicia Joseph",Martinezhaven,Pennsylvania,Retail,Notebook,Office,5,2605.00,13025.00,2025-09-23,2025-09-27,Delivered
219,2025-09-20,"Alicia Joseph",Martinezhaven,Pennsylvania,Retail,T-Shirt,Clothing,2,4013.00,8026.00,2025-09-23,2025-09-27,Delivered
219,2025-09-20,"Alicia Joseph",Martinezhaven,Pennsylvania,Retail,Jeans,Clothing,1,2876.00,2876.00,2025-09-23,2025-09-27,Delivered
219,2025-09-20,"Alicia Joseph",Martinezhaven,Pennsylvania,Retail,T-Shirt,Clothing,1,4519.00,4519.00,2025-09-23,2025-09-27,Delivered
219,2025-09-20,"Alicia Joseph",Martinezhaven,Pennsylvania,Retail,Calculator,Office,4,1893.00,7572.00,2025-09-23,2025-09-27,Delivered
219,2025-09-20,"Alicia Joseph",Martinezhaven,Pennsylvania,Retail,Calculator,Office,1,2563.00,2563.00,2025-09-23,2025-09-27,Delivered
220,2025-09-15,"Catherine Blair",Jeffreyshire,Maine,Online,T-Shirt,Clothing,4,841.00,3364.00,2025-09-18,2025-09-25,Delivered
220,2025-09-15,"Catherine Blair",Jeffreyshire,Maine,Online,Webcam,Electronics,4,32674.00,130696.00,2025-09-18,2025-09-25,Delivered
220,2025-09-15,"Catherine Blair",Jeffreyshire,Maine,Online,"File Folder",Office,2,2608.00,5216.00,2025-09-18,2025-09-25,Delivered
220,2025-09-15,"Catherine Blair",Jeffreyshire,Maine,Online,Sofa,Furniture,3,24014.00,72042.00,2025-09-18,2025-09-25,Delivered
220,2025-09-15,"Catherine Blair",Jeffreyshire,Maine,Online,Table,Furniture,4,28270.00,113080.00,2025-09-18,2025-09-25,Delivered
220,2025-09-15,"Catherine Blair",Jeffreyshire,Maine,Online,Laptop,Electronics,2,44436.00,88872.00,2025-09-18,2025-09-25,Delivered
220,2025-09-15,"Catherine Blair",Jeffreyshire,Maine,Online,Calculator,Office,3,1893.00,5679.00,2025-09-18,2025-09-25,Delivered
220,2025-09-15,"Catherine Blair",Jeffreyshire,Maine,Online,T-Shirt,Clothing,4,841.00,3364.00,2025-09-18,2025-09-24,Delivered
220,2025-09-15,"Catherine Blair",Jeffreyshire,Maine,Online,Webcam,Electronics,4,32674.00,130696.00,2025-09-18,2025-09-24,Delivered
220,2025-09-15,"Catherine Blair",Jeffreyshire,Maine,Online,"File Folder",Office,2,2608.00,5216.00,2025-09-18,2025-09-24,Delivered
220,2025-09-15,"Catherine Blair",Jeffreyshire,Maine,Online,Sofa,Furniture,3,24014.00,72042.00,2025-09-18,2025-09-24,Delivered
220,2025-09-15,"Catherine Blair",Jeffreyshire,Maine,Online,Table,Furniture,4,28270.00,113080.00,2025-09-18,2025-09-24,Delivered
220,2025-09-15,"Catherine Blair",Jeffreyshire,Maine,Online,Laptop,Electronics,2,44436.00,88872.00,2025-09-18,2025-09-24,Delivered
220,2025-09-15,"Catherine Blair",Jeffreyshire,Maine,Online,Calculator,Office,3,1893.00,5679.00,2025-09-18,2025-09-24,Delivered
221,2026-01-11,"Lauren Scott",Travischester,Alaska,Corporate,"Office Chair",Furniture,1,10869.00,10869.00,2026-01-13,2026-01-20,Delivered
221,2026-01-11,"Lauren Scott",Travischester,Alaska,Corporate,Monitor,Electronics,5,32830.00,164150.00,2026-01-13,2026-01-20,Delivered
221,2026-01-11,"Lauren Scott",Travischester,Alaska,Corporate,Table,Furniture,4,2897.00,11588.00,2026-01-13,2026-01-20,Delivered
221,2026-01-11,"Lauren Scott",Travischester,Alaska,Corporate,Sofa,Furniture,2,24014.00,48028.00,2026-01-13,2026-01-20,Delivered
221,2026-01-11,"Lauren Scott",Travischester,Alaska,Corporate,Laptop,Electronics,1,20927.00,20927.00,2026-01-13,2026-01-20,Delivered
221,2026-01-11,"Lauren Scott",Travischester,Alaska,Corporate,"Office Chair",Furniture,1,10869.00,10869.00,2026-01-12,2026-01-15,Delivered
221,2026-01-11,"Lauren Scott",Travischester,Alaska,Corporate,Monitor,Electronics,5,32830.00,164150.00,2026-01-12,2026-01-15,Delivered
221,2026-01-11,"Lauren Scott",Travischester,Alaska,Corporate,Table,Furniture,4,2897.00,11588.00,2026-01-12,2026-01-15,Delivered
221,2026-01-11,"Lauren Scott",Travischester,Alaska,Corporate,Sofa,Furniture,2,24014.00,48028.00,2026-01-12,2026-01-15,Delivered
221,2026-01-11,"Lauren Scott",Travischester,Alaska,Corporate,Laptop,Electronics,1,20927.00,20927.00,2026-01-12,2026-01-15,Delivered
222,2026-01-15,"Dawn Garcia",Johnsontown,Mississippi,Retail,Desk,Furniture,4,2605.00,10420.00,2026-01-18,2026-01-20,Delivered
222,2026-01-15,"Dawn Garcia",Johnsontown,Mississippi,Retail,"File Folder",Office,1,2608.00,2608.00,2026-01-18,2026-01-20,Delivered
222,2026-01-15,"Dawn Garcia",Johnsontown,Mississippi,Retail,Jeans,Clothing,2,3609.00,7218.00,2026-01-18,2026-01-20,Delivered
222,2026-01-15,"Dawn Garcia",Johnsontown,Mississippi,Retail,Desk,Furniture,4,2605.00,10420.00,2026-01-17,2026-01-22,Delivered
222,2026-01-15,"Dawn Garcia",Johnsontown,Mississippi,Retail,"File Folder",Office,1,2608.00,2608.00,2026-01-17,2026-01-22,Delivered
222,2026-01-15,"Dawn Garcia",Johnsontown,Mississippi,Retail,Jeans,Clothing,2,3609.00,7218.00,2026-01-17,2026-01-22,Delivered
223,2025-12-24,"Vickie King",Pettyville,Nebraska,Online,Desk,Furniture,4,2605.00,10420.00,2025-12-26,2025-12-28,"In Transit"
223,2025-12-24,"Vickie King",Pettyville,Nebraska,Online,Shoes,Clothing,1,2927.00,2927.00,2025-12-26,2025-12-28,"In Transit"
223,2025-12-24,"Vickie King",Pettyville,Nebraska,Online,Desk,Furniture,4,2605.00,10420.00,2025-12-25,2025-12-30,Delivered
223,2025-12-24,"Vickie King",Pettyville,Nebraska,Online,Shoes,Clothing,1,2927.00,2927.00,2025-12-25,2025-12-30,Delivered
224,2025-11-13,"Nathan Rhodes","Port Patrick",Alabama,Online,Sofa,Furniture,4,24014.00,96056.00,2025-11-16,2025-11-20,"In Transit"
224,2025-11-13,"Nathan Rhodes","Port Patrick",Alabama,Online,Calculator,Office,3,536.00,1608.00,2025-11-16,2025-11-20,"In Transit"
224,2025-11-13,"Nathan Rhodes","Port Patrick",Alabama,Online,Desk,Furniture,3,2605.00,7815.00,2025-11-16,2025-11-20,"In Transit"
224,2025-11-13,"Nathan Rhodes","Port Patrick",Alabama,Online,Notebook,Office,4,334.00,1336.00,2025-11-16,2025-11-20,"In Transit"
224,2025-11-13,"Nathan Rhodes","Port Patrick",Alabama,Online,Bookshelf,Furniture,2,26374.00,52748.00,2025-11-16,2025-11-20,"In Transit"
224,2025-11-13,"Nathan Rhodes","Port Patrick",Alabama,Online,Laptop,Electronics,1,44439.00,44439.00,2025-11-16,2025-11-20,"In Transit"
224,2025-11-13,"Nathan Rhodes","Port Patrick",Alabama,Online,T-Shirt,Clothing,1,841.00,841.00,2025-11-16,2025-11-20,"In Transit"
224,2025-11-13,"Nathan Rhodes","Port Patrick",Alabama,Online,Sofa,Furniture,4,24014.00,96056.00,2025-11-15,2025-11-19,Delivered
224,2025-11-13,"Nathan Rhodes","Port Patrick",Alabama,Online,Calculator,Office,3,536.00,1608.00,2025-11-15,2025-11-19,Delivered
224,2025-11-13,"Nathan Rhodes","Port Patrick",Alabama,Online,Desk,Furniture,3,2605.00,7815.00,2025-11-15,2025-11-19,Delivered
224,2025-11-13,"Nathan Rhodes","Port Patrick",Alabama,Online,Notebook,Office,4,334.00,1336.00,2025-11-15,2025-11-19,Delivered
224,2025-11-13,"Nathan Rhodes","Port Patrick",Alabama,Online,Bookshelf,Furniture,2,26374.00,52748.00,2025-11-15,2025-11-19,Delivered
224,2025-11-13,"Nathan Rhodes","Port Patrick",Alabama,Online,Laptop,Electronics,1,44439.00,44439.00,2025-11-15,2025-11-19,Delivered
224,2025-11-13,"Nathan Rhodes","Port Patrick",Alabama,Online,T-Shirt,Clothing,1,841.00,841.00,2025-11-15,2025-11-19,Delivered
225,2025-12-10,"Shaun Moore","Port Dennismouth",Alaska,Corporate,Desk,Furniture,5,2605.00,13025.00,2025-12-12,2025-12-14,"In Transit"
225,2025-12-10,"Shaun Moore","Port Dennismouth",Alaska,Corporate,Laptop,Electronics,3,13944.00,41832.00,2025-12-12,2025-12-14,"In Transit"
225,2025-12-10,"Shaun Moore","Port Dennismouth",Alaska,Corporate,Desk,Furniture,5,2605.00,13025.00,2025-12-11,2025-12-13,Delivered
225,2025-12-10,"Shaun Moore","Port Dennismouth",Alaska,Corporate,Laptop,Electronics,3,13944.00,41832.00,2025-12-11,2025-12-13,Delivered
226,2025-11-16,"Richard Erickson","South Stephen",Illinois,Online,Bookshelf,Furniture,1,16157.00,16157.00,2025-11-19,2025-11-26,"In Transit"
226,2025-11-16,"Richard Erickson","South Stephen",Illinois,Online,Desk,Furniture,5,28175.00,140875.00,2025-11-19,2025-11-26,"In Transit"
226,2025-11-16,"Richard Erickson","South Stephen",Illinois,Online,T-Shirt,Clothing,5,4519.00,22595.00,2025-11-19,2025-11-26,"In Transit"
226,2025-11-16,"Richard Erickson","South Stephen",Illinois,Online,Table,Furniture,4,2897.00,11588.00,2025-11-19,2025-11-26,"In Transit"
226,2025-11-16,"Richard Erickson","South Stephen",Illinois,Online,"File Folder",Office,3,1388.00,4164.00,2025-11-19,2025-11-26,"In Transit"
226,2025-11-16,"Richard Erickson","South Stephen",Illinois,Online,Printer,Electronics,1,36240.00,36240.00,2025-11-19,2025-11-26,"In Transit"
226,2025-11-16,"Richard Erickson","South Stephen",Illinois,Online,"File Folder",Office,5,2621.00,13105.00,2025-11-19,2025-11-26,"In Transit"
226,2025-11-16,"Richard Erickson","South Stephen",Illinois,Online,Laptop,Electronics,1,31776.00,31776.00,2025-11-19,2025-11-26,"In Transit"
226,2025-11-16,"Richard Erickson","South Stephen",Illinois,Online,Bookshelf,Furniture,1,16157.00,16157.00,2025-11-17,2025-11-20,Delivered
226,2025-11-16,"Richard Erickson","South Stephen",Illinois,Online,Desk,Furniture,5,28175.00,140875.00,2025-11-17,2025-11-20,Delivered
226,2025-11-16,"Richard Erickson","South Stephen",Illinois,Online,T-Shirt,Clothing,5,4519.00,22595.00,2025-11-17,2025-11-20,Delivered
226,2025-11-16,"Richard Erickson","South Stephen",Illinois,Online,Table,Furniture,4,2897.00,11588.00,2025-11-17,2025-11-20,Delivered
226,2025-11-16,"Richard Erickson","South Stephen",Illinois,Online,"File Folder",Office,3,1388.00,4164.00,2025-11-17,2025-11-20,Delivered
226,2025-11-16,"Richard Erickson","South Stephen",Illinois,Online,Printer,Electronics,1,36240.00,36240.00,2025-11-17,2025-11-20,Delivered
226,2025-11-16,"Richard Erickson","South Stephen",Illinois,Online,"File Folder",Office,5,2621.00,13105.00,2025-11-17,2025-11-20,Delivered
226,2025-11-16,"Richard Erickson","South Stephen",Illinois,Online,Laptop,Electronics,1,31776.00,31776.00,2025-11-17,2025-11-20,Delivered
227,2026-01-26,"Erin Forbes",Jonesburgh,Arkansas,Retail,Bookshelf,Furniture,5,16157.00,80785.00,2026-01-28,2026-01-31,"In Transit"
227,2026-01-26,"Erin Forbes",Jonesburgh,Arkansas,Retail,Jeans,Clothing,3,2876.00,8628.00,2026-01-28,2026-01-31,"In Transit"
227,2026-01-26,"Erin Forbes",Jonesburgh,Arkansas,Retail,Printer,Electronics,5,40133.00,200665.00,2026-01-28,2026-01-31,"In Transit"
227,2026-01-26,"Erin Forbes",Jonesburgh,Arkansas,Retail,T-Shirt,Clothing,3,4355.00,13065.00,2026-01-28,2026-01-31,"In Transit"
227,2026-01-26,"Erin Forbes",Jonesburgh,Arkansas,Retail,Laptop,Electronics,1,44436.00,44436.00,2026-01-28,2026-01-31,"In Transit"
227,2026-01-26,"Erin Forbes",Jonesburgh,Arkansas,Retail,"File Folder",Office,3,2608.00,7824.00,2026-01-28,2026-01-31,"In Transit"
227,2026-01-26,"Erin Forbes",Jonesburgh,Arkansas,Retail,"File Folder",Office,2,1388.00,2776.00,2026-01-28,2026-01-31,"In Transit"
227,2026-01-26,"Erin Forbes",Jonesburgh,Arkansas,Retail,Printer,Electronics,5,53788.00,268940.00,2026-01-28,2026-01-31,"In Transit"
227,2026-01-26,"Erin Forbes",Jonesburgh,Arkansas,Retail,Bookshelf,Furniture,5,16157.00,80785.00,2026-01-29,2026-02-02,Delivered
227,2026-01-26,"Erin Forbes",Jonesburgh,Arkansas,Retail,Jeans,Clothing,3,2876.00,8628.00,2026-01-29,2026-02-02,Delivered
227,2026-01-26,"Erin Forbes",Jonesburgh,Arkansas,Retail,Printer,Electronics,5,40133.00,200665.00,2026-01-29,2026-02-02,Delivered
227,2026-01-26,"Erin Forbes",Jonesburgh,Arkansas,Retail,T-Shirt,Clothing,3,4355.00,13065.00,2026-01-29,2026-02-02,Delivered
227,2026-01-26,"Erin Forbes",Jonesburgh,Arkansas,Retail,Laptop,Electronics,1,44436.00,44436.00,2026-01-29,2026-02-02,Delivered
227,2026-01-26,"Erin Forbes",Jonesburgh,Arkansas,Retail,"File Folder",Office,3,2608.00,7824.00,2026-01-29,2026-02-02,Delivered
227,2026-01-26,"Erin Forbes",Jonesburgh,Arkansas,Retail,"File Folder",Office,2,1388.00,2776.00,2026-01-29,2026-02-02,Delivered
227,2026-01-26,"Erin Forbes",Jonesburgh,Arkansas,Retail,Printer,Electronics,5,53788.00,268940.00,2026-01-29,2026-02-02,Delivered
228,2025-08-26,"Angela Lee","Lake Jacquelineberg",Nevada,Online,Table,Furniture,3,2897.00,8691.00,2025-08-30,2025-09-06,"In Transit"
228,2025-08-26,"Angela Lee","Lake Jacquelineberg",Nevada,Online,Pen,Office,1,1803.00,1803.00,2025-08-30,2025-09-06,"In Transit"
228,2025-08-26,"Angela Lee","Lake Jacquelineberg",Nevada,Online,Notebook,Office,5,572.00,2860.00,2025-08-30,2025-09-06,"In Transit"
228,2025-08-26,"Angela Lee","Lake Jacquelineberg",Nevada,Online,Monitor,Electronics,2,18964.00,37928.00,2025-08-30,2025-09-06,"In Transit"
228,2025-08-26,"Angela Lee","Lake Jacquelineberg",Nevada,Online,Webcam,Electronics,4,32674.00,130696.00,2025-08-30,2025-09-06,"In Transit"
228,2025-08-26,"Angela Lee","Lake Jacquelineberg",Nevada,Online,Table,Furniture,3,2897.00,8691.00,2025-08-28,2025-08-30,"In Transit"
228,2025-08-26,"Angela Lee","Lake Jacquelineberg",Nevada,Online,Pen,Office,1,1803.00,1803.00,2025-08-28,2025-08-30,"In Transit"
228,2025-08-26,"Angela Lee","Lake Jacquelineberg",Nevada,Online,Notebook,Office,5,572.00,2860.00,2025-08-28,2025-08-30,"In Transit"
228,2025-08-26,"Angela Lee","Lake Jacquelineberg",Nevada,Online,Monitor,Electronics,2,18964.00,37928.00,2025-08-28,2025-08-30,"In Transit"
228,2025-08-26,"Angela Lee","Lake Jacquelineberg",Nevada,Online,Webcam,Electronics,4,32674.00,130696.00,2025-08-28,2025-08-30,"In Transit"
229,2025-12-01,"Kellie Lopez","Lake Richardton",Wyoming,Retail,Calculator,Office,2,536.00,1072.00,2025-12-04,2025-12-06,Delivered
229,2025-12-01,"Kellie Lopez","Lake Richardton",Wyoming,Retail,Monitor,Electronics,3,31582.00,94746.00,2025-12-04,2025-12-06,Delivered
229,2025-12-01,"Kellie Lopez","Lake Richardton",Wyoming,Retail,Keyboard,Electronics,5,33776.00,168880.00,2025-12-04,2025-12-06,Delivered
229,2025-12-01,"Kellie Lopez","Lake Richardton",Wyoming,Retail,Bookshelf,Furniture,3,14623.00,43869.00,2025-12-04,2025-12-06,Delivered
229,2025-12-01,"Kellie Lopez","Lake Richardton",Wyoming,Retail,Printer,Electronics,3,44709.00,134127.00,2025-12-04,2025-12-06,Delivered
229,2025-12-01,"Kellie Lopez","Lake Richardton",Wyoming,Retail,Monitor,Electronics,4,17786.00,71144.00,2025-12-04,2025-12-06,Delivered
229,2025-12-01,"Kellie Lopez","Lake Richardton",Wyoming,Retail,Calculator,Office,2,536.00,1072.00,2025-12-02,2025-12-07,"In Transit"
229,2025-12-01,"Kellie Lopez","Lake Richardton",Wyoming,Retail,Monitor,Electronics,3,31582.00,94746.00,2025-12-02,2025-12-07,"In Transit"
229,2025-12-01,"Kellie Lopez","Lake Richardton",Wyoming,Retail,Keyboard,Electronics,5,33776.00,168880.00,2025-12-02,2025-12-07,"In Transit"
229,2025-12-01,"Kellie Lopez","Lake Richardton",Wyoming,Retail,Bookshelf,Furniture,3,14623.00,43869.00,2025-12-02,2025-12-07,"In Transit"
229,2025-12-01,"Kellie Lopez","Lake Richardton",Wyoming,Retail,Printer,Electronics,3,44709.00,134127.00,2025-12-02,2025-12-07,"In Transit"
229,2025-12-01,"Kellie Lopez","Lake Richardton",Wyoming,Retail,Monitor,Electronics,4,17786.00,71144.00,2025-12-02,2025-12-07,"In Transit"
230,2025-12-01,"Roy Carter","West Caitlyn",Mississippi,Retail,Calculator,Office,4,536.00,2144.00,2025-12-03,2025-12-10,Delivered
230,2025-12-01,"Roy Carter","West Caitlyn",Mississippi,Retail,Monitor,Electronics,5,37050.00,185250.00,2025-12-03,2025-12-10,Delivered
230,2025-12-01,"Roy Carter","West Caitlyn",Mississippi,Retail,Bookshelf,Furniture,1,16157.00,16157.00,2025-12-03,2025-12-10,Delivered
230,2025-12-01,"Roy Carter","West Caitlyn",Mississippi,Retail,Pen,Office,3,1803.00,5409.00,2025-12-03,2025-12-10,Delivered
230,2025-12-01,"Roy Carter","West Caitlyn",Mississippi,Retail,Table,Furniture,2,23428.00,46856.00,2025-12-03,2025-12-10,Delivered
230,2025-12-01,"Roy Carter","West Caitlyn",Mississippi,Retail,Jacket,Clothing,2,3850.00,7700.00,2025-12-03,2025-12-10,Delivered
230,2025-12-01,"Roy Carter","West Caitlyn",Mississippi,Retail,Calculator,Office,4,536.00,2144.00,2025-12-03,2025-12-08,Delivered
230,2025-12-01,"Roy Carter","West Caitlyn",Mississippi,Retail,Monitor,Electronics,5,37050.00,185250.00,2025-12-03,2025-12-08,Delivered
230,2025-12-01,"Roy Carter","West Caitlyn",Mississippi,Retail,Bookshelf,Furniture,1,16157.00,16157.00,2025-12-03,2025-12-08,Delivered
230,2025-12-01,"Roy Carter","West Caitlyn",Mississippi,Retail,Pen,Office,3,1803.00,5409.00,2025-12-03,2025-12-08,Delivered
230,2025-12-01,"Roy Carter","West Caitlyn",Mississippi,Retail,Table,Furniture,2,23428.00,46856.00,2025-12-03,2025-12-08,Delivered
230,2025-12-01,"Roy Carter","West Caitlyn",Mississippi,Retail,Jacket,Clothing,2,3850.00,7700.00,2025-12-03,2025-12-08,Delivered
231,2025-11-03,"Elaine Curtis","New Steven","South Carolina",Online,Bookshelf,Furniture,2,16157.00,32314.00,2025-11-07,2025-11-11,Delivered
231,2025-11-03,"Elaine Curtis","New Steven","South Carolina",Online,"File Folder",Office,4,1388.00,5552.00,2025-11-07,2025-11-11,Delivered
231,2025-11-03,"Elaine Curtis","New Steven","South Carolina",Online,Jacket,Clothing,5,3136.00,15680.00,2025-11-07,2025-11-11,Delivered
231,2025-11-03,"Elaine Curtis","New Steven","South Carolina",Online,Bookshelf,Furniture,3,5917.00,17751.00,2025-11-07,2025-11-11,Delivered
231,2025-11-03,"Elaine Curtis","New Steven","South Carolina",Online,Laptop,Electronics,2,31776.00,63552.00,2025-11-07,2025-11-11,Delivered
231,2025-11-03,"Elaine Curtis","New Steven","South Carolina",Online,Keyboard,Electronics,5,33776.00,168880.00,2025-11-07,2025-11-11,Delivered
231,2025-11-03,"Elaine Curtis","New Steven","South Carolina",Online,Bookshelf,Furniture,2,16157.00,32314.00,2025-11-05,2025-11-07,Delivered
231,2025-11-03,"Elaine Curtis","New Steven","South Carolina",Online,"File Folder",Office,4,1388.00,5552.00,2025-11-05,2025-11-07,Delivered
